,Source,eType,Target,Time,Weight,SourceLocation
30370,616050,4,590502,-662041253,0.166667,
120360735,616050,5,630626,31536000,6218.94,
120360736,616050,5,536346,31536000,540.85,
120360737,510031,5,616050,31536000,637.05,
120360738,552988,5,616050,31536000,43606.4,
120360739,616050,5,567195,31536000,9865.87,
120360740,616050,5,527449,31536000,142.08,
120360741,616050,5,459381,31536000,510.26,
120360742,616050,5,595298,31536000,3407.94,
120360743,616050,5,466907,31536000,824.91,
120360744,616050,5,589943,31536000,2521.46,
120360745,616050,5,523927,31536000,1136.81,
120360746,616050,5,595581,31536000,4913.07,
120360747,616050,5,503701,31536000,2707.57,
120360748,616050,5,644226,31536000,1036.27,
120360749,616050,5,632961,31536000,360.95,
120360750,616050,5,473173,31536000,821.76,
120360751,616050,5,620120,31536000,8076.13,
120360752,616050,5,575030,31536000,7832.08,
120360753,616050,5,621924,31536000,1670.72,
122410932,616050,6,499467,19353600,-1.0,3.0
122410933,616050,6,561157,19440000,4.0,2.0
122410934,616050,6,499467,28252800,-1.0,0.0
122410935,616050,6,499467,31104000,-1.0,3.0
122410936,616050,6,509607,21513600,4.0,2.0
122709586,616050,6,499467,19353600,-1.0,3.0
122709587,616050,6,561157,19440000,4.0,2.0
122709588,616050,6,499467,28252800,-1.0,0.0
122709589,616050,6,499467,31104000,-1.0,3.0
122709590,616050,6,509607,21513600,4.0,2.0
123008566,616050,6,499467,19353600,-1.0,3.0
123008567,616050,6,561157,19440000,4.0,2.0
123008568,616050,6,499467,28252800,-1.0,0.0
123008569,616050,6,499467,31104000,-1.0,3.0
123008570,616050,6,509607,21513600,4.0,2.0
123307244,616050,6,499467,19353600,-1.0,3.0
123307245,616050,6,561157,19440000,4.0,2.0
123307246,616050,6,499467,28252800,-1.0,0.0
123307247,616050,6,499467,31104000,-1.0,3.0
123307248,616050,6,509607,21513600,4.0,2.0
123606055,616050,6,499467,19353600,-1.0,3.0
123606056,616050,6,561157,19440000,4.0,2.0
123606057,616050,6,499467,28252800,-1.0,0.0
123606058,616050,6,499467,31104000,-1.0,3.0
123606059,616050,6,509607,21513600,4.0,2.0
120360045,599956,5,630626,31536000,15128.2,
120360046,599956,5,536346,31536000,2378.96,
120360047,510031,5,599956,31536000,4527.75,
120360048,599956,5,520660,31536000,11521.2,
120360049,552988,5,599956,31536000,87411.8,
120360050,599956,5,567195,31536000,14199.5,
120360051,599956,5,527449,31536000,1287.62,
120360052,599956,5,459381,31536000,1200.8,
120360053,599956,5,595298,31536000,5424.06,
120360054,599956,5,466907,31536000,1734.92,
120360055,599956,5,589943,31536000,4308.22,
120360056,599956,5,577992,31536000,573.69,
120360057,599956,5,537281,31536000,3138.12,
120360058,599956,5,523927,31536000,2612.14,
120360059,599956,5,642329,31536000,4236.9,
120360060,599956,5,503701,31536000,5658.37,
120360061,599956,5,644226,31536000,801.56,
120360062,599956,5,473173,31536000,3394.47,
120360063,599956,5,620120,31536000,6039.55,
120360064,599956,5,575030,31536000,33836.2,
120360065,599956,5,621924,31536000,4397.31,
120360004,490041,5,630626,31536000,3877.78,
120360005,490041,5,536346,31536000,3898.0,
120360006,490041,5,520660,31536000,3164.62,
120360007,552988,5,490041,31536000,9945.27,
120360008,490041,5,567195,31536000,3425.74,
120360009,490041,5,527449,31536000,190.9,
120360010,490041,5,459381,31536000,944.51,
120360011,490041,5,595298,31536000,2351.23,
120360012,490041,5,589943,31536000,3472.76,
120360013,490041,5,537281,31536000,2016.75,
120360014,490041,5,523927,31536000,5981.19,
120360015,490041,5,616315,31536000,541.23,
120360016,490041,5,642329,31536000,2715.88,
120360017,490041,5,503701,31536000,1124.28,
120360018,490041,5,571970,31536000,755.36,
120360019,490041,5,644226,31536000,1088.3,
120360020,490041,5,632961,31536000,1277.89,
120360021,490041,5,473173,31536000,546.79,
120360022,490041,5,620120,31536000,902.7,
120360023,490041,5,575030,31536000,989.2,
120360024,490041,5,621924,31536000,309.48,
120360754,533140,5,630626,31536000,3150.22,
120360755,510031,5,533140,31536000,235.04,
120360756,552988,5,533140,31536000,14701.4,
120360757,533140,5,567195,31536000,534.56,
120360758,533140,5,527449,31536000,96.46,
120360759,533140,5,459381,31536000,279.66,
120360760,533140,5,595298,31536000,1314.31,
120360761,533140,5,466907,31536000,507.01,
120360762,533140,5,577992,31536000,530.6,
120360763,533140,5,537281,31536000,497.08,
120360764,533140,5,616315,31536000,239.94,
120360765,533140,5,642329,31536000,1131.24,
120360766,533140,5,503701,31536000,1741.49,
120360767,533140,5,571970,31536000,85.16,
120360768,533140,5,632961,31536000,290.73,
120360769,533140,5,473173,31536000,1516.94,
120360770,533140,5,620120,31536000,333.78,
271923,568093,3,490836,29237549,371.0,
379170,568093,2,461577,11159571,2591.0,
396557,568093,3,612717,17745595,276.0,
480598,568093,2,461577,1306090,4810.0,
480610,568093,2,461577,1396729,403.0,
480630,568093,2,482579,1910923,973.0,
480640,568093,2,618348,2170847,19.0,
480654,568093,2,461577,2514102,234.0,
480672,568093,2,629769,3339416,1.0,
480708,568093,2,461577,4322177,64.0,
480732,568093,2,619225,5014372,37.0,
480768,568093,3,482579,6321609,166.0,
480811,568093,2,461577,7095637,3009.0,
480832,568093,3,566550,7609923,3908.0,
480908,568093,2,461577,10061459,682.0,
480951,568093,2,461577,10651179,828.0,
480960,568093,3,482579,10817410,34.0,
480963,568093,3,567511,10817410,48.0,
480994,568093,2,461577,11774903,8.0,
481044,568093,2,482579,12733226,212.0,
481049,568093,2,629769,12716351,1169.0,
481116,568093,3,481520,15157484,1764.0,
481134,568093,2,461577,15740655,94.0,
481142,568093,2,461577,16027688,950.0,
481173,568093,2,629769,16614343,134.0,
481211,568093,2,629769,17716336,682.0,
481219,568093,3,570419,17895941,5516.0,
481241,568093,2,482579,18244854,257.0,
481266,568093,2,461577,18584212,57.0,
481328,568093,3,627982,19820937,64.0,
481376,568093,2,461577,21362436,75.0,
481392,568093,2,461577,21810572,11.0,
481426,568093,3,640351,22753821,18.0,
481489,568093,2,461577,23863590,60.0,
481511,568093,2,461577,24376361,413.0,
481522,568093,3,616999,24837126,402.0,
481549,568093,2,461577,25244687,19.0,
481592,568093,2,461577,26357785,4.0,
481617,568093,3,578918,27151214,95.0,
481624,568093,2,461577,27169245,23.0,
481637,568093,2,629769,27496847,166.0,
481653,568093,3,530768,27714783,212.0,
481658,568093,3,492039,27868752,1.0,
481665,568093,2,461577,28084372,35.0,
481720,568093,2,482579,30170911,80.0,
481726,568093,3,563055,30219643,1433.0,
481728,568093,2,461577,30366046,1280.0,
481756,568093,2,482579,30965785,37.0,
502168,568093,3,641131,18351143,107.0,
663286,568093,2,461577,21189635,33.0,
679340,568093,3,472749,3813417,1.0,
709553,568093,3,508773,11613497,19.0,
730045,568093,3,602870,7287270,909.0,
807471,568093,3,504542,127706,782.0,
840245,568093,2,461577,28361560,311.0,
1014360,568093,3,481241,6670096,182.0,
1046150,568093,3,483999,18347041,4.0,
1120137,568093,3,620076,24278406,211.0,
1136672,568093,2,461577,18701297,465.0,
1201324,568093,3,533977,5194492,1759.0,
1281342,568093,3,593818,21016111,26.0,
1305430,568093,3,588802,4673558,10.0,
1315653,568093,2,461577,11776448,36.0,
1325456,568093,3,595800,18948677,8.0,
1325684,568093,3,595800,23252163,29.0,
1357952,568093,3,504542,23282452,164.0,
1380730,568093,3,490745,25983029,289.0,
1525673,568093,3,557472,13753840,13.0,
1650724,568093,2,461577,19873230,233.0,
1734259,568093,2,508773,6407682,1908.0,
1734771,568093,2,461577,23335204,46.0,
1741515,568093,3,492039,6258295,1.0,
1759888,568093,3,655899,23451360,1.0,
1830119,568093,3,483999,4413814,5.0,
1959893,568093,3,579067,5538764,177.0,
1970560,568093,2,482579,9111901,508.0,
2015048,568093,3,654011,21549292,673.0,
2074326,568093,3,479918,22423259,260.0,
2079962,568093,2,461577,13235591,267.0,
2138107,568093,3,623736,24380424,204.0,
2141592,568093,3,609929,8220912,412.0,
2178695,568093,2,461577,22653762,294.0,
2209573,568093,3,515723,3978958,207.0,
2262507,568093,3,578908,11524336,19.0,
2281289,568093,2,461577,8653294,23.0,
2345603,568093,3,541752,26956856,747.0,
2353448,568093,3,592419,2680240,1.0,
2353450,568093,2,461577,2680240,52.0,
2354230,568093,3,554011,6054004,218.0,
2462409,568093,2,482579,6054507,500.0,
2503644,568093,3,641131,19934065,84.0,
2519462,568093,2,461577,180370,21.0,
2661006,568093,3,482870,19738824,320.0,
2714789,568093,2,461577,12728579,9.0,
2793703,568093,2,461577,956525,356.0,
2805966,568093,3,521725,21020433,801.0,
2819820,568093,3,547205,5043970,156.0,
2965785,568093,3,571869,878874,2.0,
2990537,568093,2,461577,16851258,683.0,
3119288,568093,2,461577,22163817,928.0,
3134098,568093,2,461577,4594002,551.0,
3157414,568093,2,461577,19023147,362.0,
3196822,568093,3,469746,29222970,10.0,
3213335,568093,3,640324,27676240,22.0,
3224331,568093,2,461577,20417951,474.0,
3225728,568093,2,461577,11527254,35.0,
3249632,568093,3,525263,26734821,374.0,
3304021,568093,3,617934,9097955,244.0,
3442154,568093,3,579492,7959005,1840.0,
3500603,568093,2,461577,3990647,28.0,
3551217,568093,3,620076,5292025,1432.0,
3551219,568093,2,461577,5292025,877.0,
3660499,568093,2,461577,26665934,46.0,
3679796,568093,3,555931,29151488,65.0,
3856585,568093,2,461577,25895171,286.0,
3933714,568093,2,461577,26095728,219.0,
3956850,568093,3,603985,125056,619.0,
3986011,568093,3,517230,18339436,1.0,
3989593,568093,3,544415,28015446,365.0,
3992472,568093,2,461577,9302955,16.0,
4029984,568093,3,545568,5026070,79.0,
4217740,568093,2,461577,16602033,703.0,
4271565,568093,3,469675,10820508,224.0,
4352637,568093,2,461577,6755070,62.0,
4364657,568093,3,458848,11864900,299.0,
4421084,568093,2,482579,24721340,929.0,
4447740,568093,3,643087,25316401,139.0,
4460243,568093,3,655265,3167166,365.0,
4469837,568093,3,655265,28270134,96.0,
4586107,568093,2,461577,638374,195.0,
4617358,568093,3,627982,2517636,120.0,
4644596,568093,2,461577,19188817,1652.0,
4733684,568093,2,461577,8916586,42.0,
4752985,568093,3,568871,12742600,172.0,
