,Source,eType,Target,Time,Weight,SourceLocation
0,595104,0,570284,4127705,1.0,
1,595104,0,570284,4449397,1.0,
2,595104,0,570284,5279726,1.0,
3,595104,0,570284,5336740,1.0,
4,595104,0,570284,5392604,1.0,
5,595104,0,570284,6594692,1.0,
6,595104,0,570284,7252593,1.0,
7,595104,0,570284,7259565,1.0,
8,595104,0,570284,9685612,1.0,
9,595104,0,570284,11506866,1.0,
10,595104,0,570284,13026288,1.0,
11,595104,0,570284,13547439,1.0,
12,595104,0,570284,14806543,1.0,
13,595104,0,570284,9565347,1.0,
14,595104,0,570284,9626868,1.0,
15,595104,0,570284,16058535,1.0,
16,595104,0,570284,18317010,1.0,
17,595104,0,570284,18787629,1.0,
18,595104,0,570284,19520139,1.0,
19,595104,0,570284,21026318,1.0,
20,595104,0,570284,21443821,1.0,
21,595104,0,570284,22233404,1.0,
22,595104,0,554368,28441847,1.0,
23,595104,1,571162,14018420,1.0,4.0
24,595104,1,627442,22728241,1.0,4.0
25,595104,1,513131,13999103,1.0,4.0
26,595104,0,562221,21126112,1.0,
27,595104,1,592583,22896504,1.0,4.0
28,595104,1,514670,19704610,1.0,4.0
29,595104,1,488673,21634210,1.0,4.0
30,595104,0,488673,24117129,1.0,
31,595104,1,564757,7188040,1.0,4.0
32,595104,1,475958,1237739,1.0,4.0
33,595104,1,517785,6660364,1.0,4.0
34,595104,0,517785,18850051,1.0,
35,595104,1,517785,6710489,1.0,4.0
36,595104,1,523773,23593686,1.0,4.0
37,595104,1,506614,16769210,1.0,4.0
38,595104,1,472776,23415524,1.0,4.0
39,595104,0,546999,4256543,1.0,
40,595104,0,546999,4484283,1.0,
41,595104,0,546999,5170782,1.0,
42,570284,0,595104,9666747,1.0,
43,570284,0,595104,11329016,1.0,
44,570284,0,595104,12082533,1.0,
45,570284,0,595104,13090404,1.0,
46,570284,0,595104,8522533,1.0,
47,570284,0,595104,9313716,1.0,
48,570284,0,595104,9538665,1.0,
49,570284,0,595104,9944401,1.0,
50,570284,0,595104,15949466,1.0,
51,570284,0,595104,18095802,1.0,
52,570284,0,595104,20340044,1.0,
53,570284,0,595104,21543709,1.0,
54,570284,0,595104,23305463,1.0,
55,570284,0,595104,24137183,1.0,
56,570284,0,595104,24625930,1.0,
57,570284,0,554368,22551125,1.0,
58,570284,1,554368,22391908,1.0,5.0
59,570284,1,514670,21636051,1.0,5.0
60,570284,1,488673,21953178,1.0,5.0
61,570284,0,475958,952802,1.0,
62,570284,1,517785,24568236,1.0,5.0
63,570284,1,517785,24439033,1.0,5.0
64,570284,0,546999,4969476,1.0,
65,570284,0,546999,5795898,1.0,
66,570284,0,546999,6748914,1.0,
67,570284,0,546999,8991064,1.0,
68,570284,0,546999,9553034,1.0,
69,570284,0,546999,9578024,1.0,
70,570284,0,546999,10276646,1.0,
71,570284,0,546999,10593441,1.0,
72,570284,0,546999,10946361,1.0,
73,554368,0,595104,27391691,1.0,
74,554368,0,595104,16806137,1.0,
75,554368,1,554368,7804399,1.0,4.0
76,554368,1,554368,29039040,1.0,4.0
77,554368,0,554368,14356131,1.0,
78,554368,0,554368,26886659,1.0,
79,554368,1,554368,2352347,1.0,4.0
80,554368,1,554368,15302217,1.0,4.0
81,554368,0,554368,25073293,1.0,
82,554368,1,554368,25941059,1.0,4.0
83,554368,1,554368,27058804,1.0,4.0
84,554368,1,554368,12448778,1.0,4.0
85,554368,1,554368,19618960,1.0,4.0
86,554368,0,554368,2627104,1.0,
87,554368,1,554368,7890511,1.0,4.0
88,554368,1,554368,12271154,1.0,4.0
89,554368,1,554368,25149961,1.0,4.0
90,554368,1,554368,12964814,1.0,4.0
91,554368,1,554368,3817237,1.0,4.0
92,554368,0,554368,2004449,1.0,
93,554368,1,554368,20231056,1.0,4.0
94,554368,1,554368,22771843,1.0,4.0
95,554368,0,554368,8126220,1.0,
96,554368,1,554368,15986674,1.0,4.0
97,554368,1,554368,14603055,1.0,4.0
98,554368,1,554368,2976558,1.0,4.0
99,554368,1,554368,16418404,1.0,4.0
100,554368,1,554368,6225025,1.0,4.0
101,554368,1,554368,18679785,1.0,4.0
102,554368,1,554368,17632114,1.0,4.0
103,554368,1,554368,25891841,1.0,4.0
104,554368,1,554368,16417434,1.0,4.0
105,554368,1,571162,6483875,1.0,4.0
106,554368,0,571162,7097811,1.0,
107,554368,1,627442,30502214,1.0,4.0
108,554368,0,513131,19616169,1.0,
109,554368,1,592583,4675781,1.0,4.0
110,554368,1,592583,12704257,1.0,4.0
111,554368,1,592583,18258502,1.0,4.0
112,554368,1,592583,23712002,1.0,4.0
113,554368,1,592583,23866258,1.0,4.0
114,554368,1,592583,24726247,1.0,4.0
115,554368,1,592583,25774932,1.0,4.0
116,554368,0,488673,1950001,1.0,
117,554368,1,488673,13502430,1.0,4.0
118,554368,1,488673,21273871,1.0,4.0
119,554368,1,488673,25410517,1.0,4.0
120,554368,0,564757,10209261,1.0,
121,554368,0,564757,12725291,1.0,
122,554368,0,564757,17826497,1.0,
123,554368,1,475958,880922,1.0,4.0
124,554368,0,475958,5369350,1.0,
125,554368,1,523773,2287775,1.0,4.0
126,554368,1,523773,16370655,1.0,4.0
127,554368,1,523773,27389556,1.0,4.0
128,554368,1,506614,7624123,1.0,4.0
129,554368,1,506614,9794859,1.0,4.0
130,554368,1,506614,24571203,1.0,4.0
131,554368,0,472776,7531939,1.0,
132,554368,0,472776,2618459,1.0,
133,554368,1,546999,8227251,1.0,4.0
134,554368,1,546999,12547322,1.0,4.0
135,554368,0,546999,23350705,1.0,
136,571162,1,595104,8572500,1.0,2.0
137,571162,0,595104,9744844,1.0,
138,571162,1,570284,10498894,1.0,2.0
139,571162,1,554368,2189746,1.0,2.0
140,571162,0,554368,5829847,1.0,
141,571162,0,554368,9183405,1.0,
142,571162,1,554368,10168848,1.0,2.0
143,571162,0,554368,13393833,1.0,
144,571162,0,554368,17205159,1.0,
145,571162,1,554368,26272803,1.0,2.0
146,571162,0,554368,31048015,1.0,
147,627442,1,595104,25952663,1.0,4.0
148,627442,1,595104,25984515,1.0,4.0
149,627442,0,570284,4668047,1.0,
150,627442,1,554368,11760486,1.0,4.0
151,627442,0,554368,21516038,1.0,
152,513131,0,595104,13146026,1.0,
153,513131,0,595104,24570687,1.0,
154,513131,0,570284,13068034,1.0,
155,513131,1,554368,7467855,1.0,4.0
156,513131,0,554368,23595956,1.0,
157,513131,1,523773,2545247,1.0,4.0
158,562221,1,595104,14088140,1.0,5.0
159,562221,1,570284,30421082,1.0,5.0
160,592583,0,595104,17485964,1.0,
161,592583,0,570284,23522698,1.0,
162,592583,1,554368,2718768,1.0,2.0
163,592583,1,554368,8136426,1.0,2.0
164,592583,1,554368,11905855,1.0,2.0
165,592583,0,554368,12361483,1.0,
166,592583,0,554368,17642816,1.0,
167,592583,0,554368,17815847,1.0,
168,592583,0,554368,21018685,1.0,
169,592583,1,554368,24278925,1.0,2.0
170,592583,0,554368,25158636,1.0,
171,592583,0,554368,27682038,1.0,
172,592583,0,554368,29834043,1.0,
173,592583,0,475958,8607413,1.0,
174,592583,1,546999,4188400,1.0,2.0
175,514670,1,595104,22999681,1.0,5.0
176,514670,0,554368,19544497,1.0,
177,488673,1,595104,5271775,1.0,3.0
178,488673,1,570284,28626163,1.0,3.0
179,488673,0,554368,4598447,1.0,
180,488673,1,554368,19878353,1.0,3.0
181,488673,1,554368,20005013,1.0,3.0
182,488673,0,649553,28263074,1.0,
183,564757,1,595104,4839129,1.0,0.0
184,564757,1,570284,713876,1.0,0.0
185,564757,1,554368,4081927,1.0,0.0
186,564757,1,554368,6573295,1.0,0.0
187,564757,0,554368,9695539,1.0,
188,564757,1,554368,11751797,1.0,0.0
189,564757,0,554368,14269973,1.0,
190,564757,1,554368,18851063,1.0,0.0
191,564757,0,554368,19193099,1.0,
192,564757,1,554368,21179574,1.0,0.0
193,564757,0,554368,24487230,1.0,
194,564757,1,554368,26528079,1.0,0.0
195,564757,0,554368,30124331,1.0,
196,564757,1,592583,27101381,1.0,0.0
197,564757,1,523773,11322022,1.0,0.0
198,475958,0,595104,95426,1.0,
199,475958,1,571162,23307613,1.0,0.0
200,475958,1,513131,29568977,1.0,0.0
201,475958,0,488673,22845501,1.0,
202,517785,1,595104,2160751,1.0,3.0
203,523773,1,595104,28168938,1.0,0.0
204,523773,1,570284,17322850,1.0,0.0
205,523773,1,554368,3158311,1.0,0.0
206,523773,1,554368,1045110,1.0,0.0
207,523773,1,554368,4063101,1.0,0.0
208,523773,0,554368,24912389,1.0,
209,523773,0,554368,26575018,1.0,
210,523773,0,554368,26919381,1.0,
211,523773,1,554368,27395040,1.0,0.0
212,523773,0,554368,29206838,1.0,
213,523773,0,554368,29644572,1.0,
214,523773,0,627442,24892958,1.0,
215,506614,0,595104,14778739,1.0,
216,506614,1,595104,23638505,1.0,2.0
217,506614,1,570284,23298310,1.0,2.0
218,506614,1,570284,23118386,1.0,2.0
219,506614,0,554368,3066881,1.0,
220,506614,1,554368,21956878,1.0,2.0
221,506614,0,554368,27416553,1.0,
222,506614,1,554368,21971892,1.0,2.0
223,506614,1,649553,10281655,1.0,2.0
224,472776,0,595104,15878026,1.0,
225,472776,0,570284,7020264,1.0,
226,472776,0,554368,12960815,1.0,
227,472776,0,554368,20048141,1.0,
228,546999,0,595104,9342638,1.0,
229,546999,0,595104,10210365,1.0,
