,Source,eType,Target,Time,Weight,SourceLocation
122998952,644830,2,487668,13302589,958.0,
122998953,585212,3,487668,13302589,958.0,
122998954,644830,2,487668,14314933,213.0,
122998955,585212,3,487668,14314933,213.0,
122998956,644830,2,487668,15936004,276.0,
122998957,585212,3,487668,15936004,276.0,
122998958,644830,2,487668,16227037,245.0,
122998959,585212,3,487668,16227037,245.0,
122998960,644830,2,487668,17764060,213.0,
122998961,585212,3,487668,17764060,213.0,
122998962,644830,2,487668,18425192,581.0,
122998963,585212,3,487668,18425192,581.0,
122998964,644830,2,487668,20170502,209.0,
122998965,585212,3,487668,20170502,209.0,
