,Source,eType,Target,Time,Weight,SourceLocation
0,550287,0,512397,8408133,1.0,
1,550287,0,512397,8684963,1.0,
2,550287,0,512397,8890301,1.0,
3,550287,1,570672,262462,1.0,0.0
4,550287,1,557816,26442751,1.0,0.0
5,550287,0,647251,22912321,1.0,
6,550287,1,534042,10813441,1.0,0.0
7,512397,0,550287,8811852,1.0,
8,512397,0,550287,10409865,1.0,
9,512397,0,550287,12670289,1.0,
10,512397,0,550287,14384733,1.0,
11,512397,0,550287,15835592,1.0,
12,512397,0,550287,18060533,1.0,
13,512397,0,550287,20234879,1.0,
14,512397,1,570672,2358736,1.0,2.0
15,512397,0,557816,4523274,1.0,
16,512397,1,637482,30414630,1.0,2.0
17,512397,0,635665,5717144,1.0,
18,512397,0,635665,6064497,1.0,
19,512397,0,635665,7168878,1.0,
20,512397,0,635665,8272124,1.0,
21,570672,0,512397,10693231,1.0,
22,570672,0,512514,26409242,1.0,
23,570672,0,546613,18084152,1.0,
24,570672,1,510299,9948738,1.0,3.0
25,557816,0,550287,4895553,1.0,
26,557816,0,495748,4780896,1.0,
27,557816,0,558892,30862857,1.0,
28,637482,1,550287,23571408,1.0,0.0
29,637482,0,512397,15661834,1.0,
30,637482,1,543244,31288698,1.0,0.0
31,637482,1,543244,31285902,1.0,0.0
32,637482,1,601986,396708,1.0,0.0
33,637482,0,466421,17809226,1.0,
34,635665,0,550287,5626655,1.0,
35,635665,0,550287,6147265,1.0,
36,635665,0,512397,5288962,1.0,
37,635665,0,512397,6186726,1.0,
38,635665,0,512397,6571211,1.0,
39,635665,0,512397,7575721,1.0,
40,635665,0,512397,8102731,1.0,
41,480308,1,619831,17667432,1.0,4.0
42,547675,0,487178,5119470,1.0,
43,512514,0,575348,10904802,1.0,
44,517986,0,531614,15910563,1.0,
45,601986,0,548351,28176489,1.0,
46,466421,0,580710,16645962,1.0,
47,508149,1,534042,22952618,1.0,4.0
48,531614,0,497906,8580042,1.0,
49,531614,0,539902,18837729,1.0,
50,498877,1,518941,9766144,1.0,4.0
51,501007,0,513819,21083307,1.0,
52,535616,0,458436,6414719,1.0,
53,537927,1,480763,31196206,1.0,4.0
54,467492,1,635665,8040804,1.0,4.0
55,467492,1,498877,4237978,1.0,4.0
56,495748,1,466421,24803105,1.0,4.0
57,624650,1,637482,21608672,1.0,4.0
58,624650,1,546613,22208646,1.0,4.0
59,624650,0,480763,21799497,1.0,
60,575348,1,461710,27494354,1.0,3.0
61,510299,1,575348,19198487,1.0,3.0
62,513819,0,531614,8121643,1.0,
63,461710,0,501927,28272030,1.0,
64,461710,0,535616,8483775,1.0,
65,461710,1,537927,27046835,1.0,3.0
0,579278,6,625756,13132800,8.0,5.0
1,575711,6,625756,13132800,1.0,5.0
2,539258,6,625756,13132800,2.0,5.0
3,555847,6,625756,13132800,1.0,5.0
4,625905,6,625756,13132800,0.0,5.0
5,495366,6,625756,13132800,1.0,5.0
6,592770,6,625756,13132800,4.0,5.0
122700187,550287,2,657187,10250285,170.0,
122700188,512397,3,657187,10250285,170.0,
122700189,550287,2,657187,12459732,314.0,
122700190,512397,3,657187,12459732,314.0,
122700191,550287,2,657187,14490022,445.0,
122700192,512397,3,657187,14490022,445.0,
122700193,550287,2,657187,16267662,792.0,
122700194,512397,3,657187,16267662,792.0,
122700195,550287,2,657187,16758558,331.0,
122700196,512397,3,657187,16758558,331.0,
122700197,550287,2,657187,17614335,430.0,
122700198,512397,3,657187,17614335,430.0,
122700199,550287,2,657187,17671007,122.0,
122700200,512397,3,657187,17671007,122.0,
121478326,619831,5,640784,31536000,32.23,
121478327,619831,5,536346,31536000,484.26,
121478328,619831,5,520660,31536000,260.82,
121478329,552988,5,619831,31536000,8408.05,
121478330,619831,5,567195,31536000,842.52,
121478331,619831,5,527449,31536000,184.16,
121478332,619831,5,459381,31536000,104.51,
121478333,619831,5,595298,31536000,1898.16,
121478334,619831,5,466907,31536000,268.23,
121478335,619831,5,589943,31536000,685.55,
121478336,619831,5,523927,31536000,369.02,
121478337,619831,5,580426,31536000,246.53,
121478338,619831,5,595581,31536000,49.33,
121478339,619831,5,642329,31536000,344.07,
121478340,619831,5,503701,31536000,589.32,
121478341,619831,5,571970,31536000,25.0,
121478342,619831,5,644226,31536000,660.04,
121478343,619831,5,632961,31536000,320.86,
121478344,619831,5,473173,31536000,1310.64,
121478345,619831,5,620120,31536000,732.82,
121209231,508149,5,630626,31536000,1683.46,
121209232,510031,5,508149,31536000,172.89,
121209233,552988,5,508149,31536000,4995.43,
121209234,508149,5,567195,31536000,701.9,
121209235,508149,5,527449,31536000,93.34,
121209236,508149,5,459381,31536000,277.44,
121209237,508149,5,595298,31536000,974.84,
121209238,508149,5,466907,31536000,147.2,
121209239,508149,5,589943,31536000,508.62,
121209240,508149,5,577992,31536000,1176.28,
121209241,508149,5,537281,31536000,155.33,
121209242,508149,5,523927,31536000,208.05,
121209243,508149,5,580426,31536000,40.9,
121209244,508149,5,616315,31536000,397.13,
121209245,508149,5,503701,31536000,839.48,
121209246,508149,5,632961,31536000,120.8,
121209247,508149,5,473173,31536000,268.42,
121209248,508149,5,620120,31536000,287.38,
121209249,508149,5,575030,31536000,1868.39,
120833245,546613,5,640784,31536000,866.21,
120833246,546613,5,536346,31536000,778.04,
120833247,510031,5,546613,31536000,481.88,
120833248,546613,5,520660,31536000,647.87,
120833249,552988,5,546613,31536000,18348.1,
120833250,546613,5,567195,31536000,204.73,
120833251,546613,5,527449,31536000,140.14,
120833252,546613,5,459381,31536000,523.7,
120833253,546613,5,595298,31536000,945.47,
120833254,546613,5,466907,31536000,528.59,
120833255,546613,5,577992,31536000,670.72,
120833256,546613,5,537281,31536000,380.52,
120833257,546613,5,523927,31536000,871.41,
120833258,546613,5,580426,31536000,829.76,
120833259,546613,5,642329,31536000,159.38,
120833260,546613,5,503701,31536000,1086.02,
120833261,546613,5,644226,31536000,328.96,
120833262,546613,5,632961,31536000,121.45,
120833263,546613,5,473173,31536000,39.36,
120833264,546613,5,620120,31536000,1224.62,
120833265,546613,5,575030,31536000,1992.21,
120833266,546613,5,621924,31536000,948.42,
121088785,510299,5,536346,31536000,858.15,
121088786,510031,5,510299,31536000,708.14,
121088787,510299,5,520660,31536000,178.5,
121088788,552988,5,510299,31536000,22688.6,
121088789,510299,5,527449,31536000,92.95,
121088790,510299,5,459381,31536000,129.09,
121088791,510299,5,595298,31536000,2831.44,
121088792,510299,5,589943,31536000,2413.61,
121088793,510299,5,577992,31536000,530.86,
121088794,510299,5,537281,31536000,1024.27,
121088795,510299,5,523927,31536000,3841.08,
121088796,510299,5,580426,31536000,679.9,
121088797,510299,5,503701,31536000,696.99,
121088798,510299,5,571970,31536000,120.25,
121088799,510299,5,644226,31536000,1771.99,
121088800,510299,5,632961,31536000,328.79,
121088801,510299,5,473173,31536000,1219.04,
121088802,510299,5,620120,31536000,4929.41,
121088803,510299,5,621924,31536000,1266.65,
121571717,625905,5,536346,31536000,587.21,
121571718,510031,5,625905,31536000,520.08,
121571719,552988,5,625905,31536000,17798.2,
121571720,625905,5,567195,31536000,1051.45,
121571721,625905,5,527449,31536000,259.29,
121571722,625905,5,459381,31536000,361.72,
121571723,625905,5,595298,31536000,1325.0,
121571724,625905,5,466907,31536000,379.59,
121571725,625905,5,577992,31536000,778.41,
121571726,625905,5,537281,31536000,59.12,
121571727,625905,5,523927,31536000,1492.45,
121571728,625905,5,580426,31536000,30.03,
121571729,625905,5,595581,31536000,934.0,
121571730,625905,5,616315,31536000,363.42,
121571731,625905,5,642329,31536000,263.85,
121571732,625905,5,503701,31536000,502.32,
121571733,625905,5,571970,31536000,294.62,
121571734,625905,5,644226,31536000,812.99,
121571735,625905,5,632961,31536000,286.75,
121571736,625905,5,473173,31536000,229.7,
121571737,625905,5,620120,31536000,707.91,
121571738,625905,5,575030,31536000,831.58,
121571739,625905,5,621924,31536000,129.51,
121483463,557816,5,630626,31536000,2219.0,
121483464,510031,5,557816,31536000,5.59,
121483465,552988,5,557816,31536000,296.15,
121483466,557816,5,527449,31536000,19.97,
121483467,557816,5,459381,31536000,38.84,
121483468,557816,5,595298,31536000,816.92,
121483469,557816,5,466907,31536000,98.79,
121483470,557816,5,577992,31536000,424.38,
121483471,557816,5,537281,31536000,127.62,
121483472,557816,5,523927,31536000,556.47,
121483473,557816,5,616315,31536000,43.73,
121483474,557816,5,503701,31536000,333.3,
121483475,557816,5,571970,31536000,0.26,
121483476,557816,5,632961,31536000,29.76,
121483477,557816,5,473173,31536000,270.49,
121483478,557816,5,620120,31536000,248.66,
121483479,557816,5,575030,31536000,546.81,
120555832,647251,5,640784,31536000,289.92,
120555833,647251,5,536346,31536000,571.06,
120555834,647251,5,520660,31536000,843.49,
120555835,552988,5,647251,31536000,12913.8,
